service_code,zone_id,zone_label,country_codes,postal_codes,cities,zone_min_weight,zone_max_weight,rate,cost,zone_transit_days
royal_mail_international_tracked_medium_parcel,world_zone_2,Australia,AU,,,7500,10000.001,80.30,80.30,
royal_mail_international_tracked_medium_parcel,world_zone_2,Australia,AU,,,10000,15000.001,123.40,123.40,
royal_mail_international_tracked_medium_parcel,world_zone_2,Australia,AU,,,15000,20000.001,170.00,170.00,
royal_mail_international_tracked_medium_parcel,world_zone_2,New Zealand,NZ,,,0,1000.001,27.50,27.50,
royal_mail_international_tracked_medium_parcel,world_zone_2,New Zealand,NZ,,,1000,2000.001,36.50,36.50,
royal_mail_international_tracked_medium_parcel,world_zone_2,New Zealand,NZ,,,2000,3000.001,40.40,40.40,
royal_mail_international_tracked_medium_parcel,world_zone_2,New Zealand,NZ,,,3000,4000.001,46.00,46.00,
royal_mail_international_tracked_medium_parcel,world_zone_2,New Zealand,NZ,,,4000,5000.001,55.00,55.00,
royal_mail_international_tracked_medium_parcel,world_zone_2,New Zealand,NZ,,,5000,7500.001,70.00,70.00,
royal_mail_international_tracked_medium_parcel,world_zone_2,New Zealand,NZ,,,7500,10000.001,91.20,91.20,
royal_mail_international_tracked_medium_parcel,world_zone_2,New Zealand,NZ,,,10000,15000.001,128.35,128.35,
royal_mail_international_tracked_medium_parcel,world_zone_2,New Zealand,NZ,,,15000,20000.001,177.15,177.15,
royal_mail_international_tracked_medium_parcel,world_zone_2,Rest of World Zone 2,PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,0,1000.001,29.70,29.70,
royal_mail_international_tracked_medium_parcel,world_zone_2,Rest of World Zone 2,PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,1000,2000.001,37.90,37.90,
royal_mail_international_tracked_medium_parcel,world_zone_2,Rest of World Zone 2,PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,2000,3000.001,41.95,41.95,
royal_mail_international_tracked_medium_parcel,world_zone_2,Rest of World Zone 2,PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,3000,4000.001,46.60,46.60,
royal_mail_international_tracked_medium_parcel,world_zone_2,Rest of World Zone 2,PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,4000,5000.001,55.95,55.95,
royal_mail_international_tracked_medium_parcel,world_zone_2,Rest of World Zone 2,PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,5000,7500.001,76.25,76.25,
royal_mail_international_tracked_medium_parcel,world_zone_2,Rest of World Zone 2,PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,7500,10000.001,105.75,105.75,
royal_mail_international_tracked_medium_parcel,world_zone_2,Rest of World Zone 2,PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,10000,15000.001,143.20,143.20,
royal_mail_international_tracked_medium_parcel,world_zone_2,Rest of World Zone 2,PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,15000,20000.001,184.70,184.70,
royal_mail_international_standard_letter,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,0,100.001,3.60,3.60,
royal_mail_international_standard_letter,europe_zone_2,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,,,0,100.001,3.60,3.60,
royal_mail_international_standard_letter,europe_zone_3,Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:NO:SJ:BY:RU:BA:SM:FO:RS:GE:CH:GI:TJ:GL:TR:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,0,100.001,3.60,3.60,
royal_mail_international_standard_letter,world_zone_1,World Zone 1,,,,0,100.001,3.60,3.60,
royal_mail_international_standard_letter,world_zone_2,World Zone 2,AU:PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:NZ:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,0,100.001,3.60,3.60,
royal_mail_international_standard_letter,world_zone_3,World Zone 3,US,,,0,100.001,3.60,3.60,
royal_mail_international_standard_large_letter,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,0,100.001,3.70,3.70,
royal_mail_international_standard_large_letter,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,100,250.001,5.35,5.35,
royal_mail_international_standard_large_letter,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,250,500.001,6.85,6.85,
royal_mail_international_standard_large_letter,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,500,750.001,10.80,10.80,
royal_mail_international_standard_large_letter,europe_zone_2,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,,,0,100.001,3.70,3.70,
royal_mail_international_standard_large_letter,europe_zone_2,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,,,100,250.001,5.35,5.35,
royal_mail_international_standard_large_letter,europe_zone_2,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,,,250,500.001,6.85,6.85,
royal_mail_international_standard_large_letter,europe_zone_2,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,,,500,750.001,10.80,10.80,
royal_mail_international_standard_large_letter,europe_zone_3,Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:NO:SJ:BY:RU:BA:SM:FO:RS:GE:CH:GI:TJ:GL:TR:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,0,100.001,3.70,3.70,
royal_mail_international_standard_large_letter,europe_zone_3,Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:NO:SJ:BY:RU:BA:SM:FO:RS:GE:CH:GI:TJ:GL:TR:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,100,250.001,5.35,5.35,
royal_mail_international_standard_large_letter,europe_zone_3,Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:NO:SJ:BY:RU:BA:SM:FO:RS:GE:CH:GI:TJ:GL:TR:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,250,500.001,6.85,6.85,
royal_mail_international_standard_large_letter,europe_zone_3,Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:NO:SJ:BY:RU:BA:SM:FO:RS:GE:CH:GI:TJ:GL:TR:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,500,750.001,10.80,10.80,
royal_mail_international_standard_large_letter,world_zone_1,World Zone 1,,,,0,100.001,4.50,4.50,
royal_mail_international_standard_large_letter,world_zone_1,World Zone 1,,,,100,250.001,7.35,7.35,
royal_mail_international_standard_large_letter,world_zone_1,World Zone 1,,,,250,500.001,10.60,10.60,
royal_mail_international_standard_large_letter,world_zone_1,World Zone 1,,,,500,750.001,14.60,14.60,
royal_mail_international_standard_large_letter,world_zone_2,World Zone 2,AU:PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:NZ:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,0,100.001,4.50,4.50,
royal_mail_international_standard_large_letter,world_zone_2,World Zone 2,AU:PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:NZ:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,100,250.001,8.75,8.75,
royal_mail_international_standard_large_letter,world_zone_2,World Zone 2,AU:PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:NZ:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,250,500.001,13.05,13.05,
royal_mail_international_standard_large_letter,world_zone_2,World Zone 2,AU:PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:NZ:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,500,750.001,16.40,16.40,
royal_mail_international_standard_large_letter,world_zone_3,World Zone 3,US,,,0,100.001,4.50,4.50,
royal_mail_international_standard_large_letter,world_zone_3,World Zone 3,US,,,100,250.001,7.65,7.65,
royal_mail_international_standard_large_letter,world_zone_3,World Zone 3,US,,,250,500.001,11.35,11.35,
royal_mail_international_standard_large_letter,world_zone_3,World Zone 3,US,,,500,750.001,17.20,17.20,
royal_mail_international_standard_small_parcel,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,0,100.001,6.60,6.60,
royal_mail_international_standard_small_parcel,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,100,250.001,6.60,6.60,
royal_mail_international_standard_small_parcel,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,250,500.001,8.80,8.80,
royal_mail_international_standard_small_parcel,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,500,750.001,10.25,10.25,
royal_mail_international_standard_small_parcel,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,750,1000.001,10.95,10.95,
royal_mail_international_standard_small_parcel,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,1000,1250.001,11.80,11.80,
royal_mail_international_standard_small_parcel,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,1250,1500.001,11.80,11.80,
royal_mail_international_standard_small_parcel,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,1500,2000.001,12.00,12.00,
royal_mail_international_standard_small_parcel,europe_zone_2,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,,,0,100.001,7.20,7.20,
royal_mail_international_standard_small_parcel,europe_zone_2,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,,,100,250.001,7.20,7.20,
royal_mail_international_standard_small_parcel,europe_zone_2,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,,,250,500.001,9.70,9.70,
royal_mail_international_standard_small_parcel,europe_zone_2,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,,,500,750.001,11.35,11.35,
royal_mail_international_standard_small_parcel,europe_zone_2,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,,,750,1000.001,12.10,12.10,
royal_mail_international_standard_small_parcel,europe_zone_2,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,,,1000,1250.001,12.45,12.45,
royal_mail_international_standard_small_parcel,europe_zone_2,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,,,1250,1500.001,12.45,12.45,
royal_mail_international_standard_small_parcel,europe_zone_2,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,,,1500,2000.001,13.15,13.15,
royal_mail_international_standard_small_parcel,europe_zone_3,Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:NO:SJ:BY:RU:BA:SM:FO:RS:GE:CH:GI:TJ:GL:TR:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,0,100.001,7.95,7.95,
royal_mail_international_standard_small_parcel,europe_zone_3,Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:NO:SJ:BY:RU:BA:SM:FO:RS:GE:CH:GI:TJ:GL:TR:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,100,250.001,7.95,7.95,
royal_mail_international_standard_small_parcel,europe_zone_3,Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:NO:SJ:BY:RU:BA:SM:FO:RS:GE:CH:GI:TJ:GL:TR:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,250,500.001,10.95,10.95,
royal_mail_international_standard_small_parcel,europe_zone_3,Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:NO:SJ:BY:RU:BA:SM:FO:RS:GE:CH:GI:TJ:GL:TR:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,500,750.001,13.10,13.10,
royal_mail_international_standard_small_parcel,europe_zone_3,Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:NO:SJ:BY:RU:BA:SM:FO:RS:GE:CH:GI:TJ:GL:TR:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,750,1000.001,15.15,15.15,
royal_mail_international_standard_small_parcel,europe_zone_3,Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:NO:SJ:BY:RU:BA:SM:FO:RS:GE:CH:GI:TJ:GL:TR:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,1000,1250.001,16.75,16.75,
royal_mail_international_standard_small_parcel,europe_zone_3,Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:NO:SJ:BY:RU:BA:SM:FO:RS:GE:CH:GI:TJ:GL:TR:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,1250,1500.001,17.95,17.95,
royal_mail_international_standard_small_parcel,europe_zone_3,Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:NO:SJ:BY:RU:BA:SM:FO:RS:GE:CH:GI:TJ:GL:TR:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,1500,2000.001,18.45,18.45,
royal_mail_international_standard_small_parcel,world_zone_1,World Zone 1,,,,0,100.001,9.70,9.70,
royal_mail_international_standard_small_parcel,world_zone_1,World Zone 1,,,,100,250.001,9.70,9.70,
royal_mail_international_standard_small_parcel,world_zone_1,World Zone 1,,,,250,500.001,15.75,15.75,
royal_mail_international_standard_small_parcel,world_zone_1,World Zone 1,,,,500,750.001,19.45,19.45,
royal_mail_international_standard_small_parcel,world_zone_1,World Zone 1,,,,750,1000.001,23.00,23.00,
royal_mail_international_standard_small_parcel,world_zone_1,World Zone 1,,,,1000,1250.001,25.65,25.65,
royal_mail_international_standard_small_parcel,world_zone_1,World Zone 1,,,,1250,1500.001,28.00,28.00,
royal_mail_international_standard_small_parcel,world_zone_1,World Zone 1,,,,1500,2000.001,29.45,29.45,
royal_mail_international_standard_small_parcel,world_zone_2,World Zone 2,AU:PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:NZ:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,0,100.001,10.80,10.80,
royal_mail_international_standard_small_parcel,world_zone_2,World Zone 2,AU:PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:NZ:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,100,250.001,10.80,10.80,
royal_mail_international_standard_small_parcel,world_zone_2,World Zone 2,AU:PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:NZ:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,250,500.001,17.75,17.75,
royal_mail_international_standard_small_parcel,world_zone_2,World Zone 2,AU:PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:NZ:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,500,750.001,21.85,21.85,
royal_mail_international_standard_small_parcel,world_zone_2,World Zone 2,AU:PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:NZ:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,750,1000.001,26.20,26.20,
royal_mail_international_standard_small_parcel,world_zone_2,World Zone 2,AU:PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:NZ:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,1000,1250.001,30.20,30.20,
royal_mail_international_standard_small_parcel,world_zone_2,World Zone 2,AU:PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:NZ:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,1250,1500.001,34.25,34.25,
royal_mail_international_standard_small_parcel,world_zone_2,World Zone 2,AU:PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:NZ:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,1500,2000.001,36.45,36.45,
royal_mail_international_standard_small_parcel,world_zone_3,World Zone 3,US,,,0,100.001,13.50,13.50,
royal_mail_international_standard_small_parcel,world_zone_3,World Zone 3,US,,,100,250.001,13.50,13.50,
royal_mail_international_standard_small_parcel,world_zone_3,World Zone 3,US,,,250,500.001,19.40,19.40,
royal_mail_international_standard_small_parcel,world_zone_3,World Zone 3,US,,,500,750.001,22.90,22.90,
royal_mail_international_standard_small_parcel,world_zone_3,World Zone 3,US,,,750,1000.001,26.30,26.30,
royal_mail_international_standard_small_parcel,world_zone_3,World Zone 3,US,,,1000,1250.001,30.75,30.75,
royal_mail_international_standard_small_parcel,world_zone_3,World Zone 3,US,,,1250,1500.001,34.95,34.95,
royal_mail_international_standard_small_parcel,world_zone_3,World Zone 3,US,,,1500,2000.001,36.50,36.50,
royal_mail_international_economy_letter,world_zone_1,World Zone 1,,,,0,100.001,3.50,3.50,
royal_mail_international_economy_letter,world_zone_2,World Zone 2,AU:PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:NZ:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,0,100.001,3.50,3.50,
royal_mail_international_economy_letter,world_zone_3,World Zone 3,US,,,0,100.001,3.50,3.50,
royal_mail_international_economy_large_letter,intl_generic,International,,,,0,100.001,4.30,4.30,
royal_mail_international_economy_large_letter,intl_generic,International,,,,100,250.001,7.85,7.85,
royal_mail_international_economy_large_letter,intl_generic,International,,,,250,500.001,11.15,11.15,
royal_mail_international_economy_large_letter,intl_generic,International,,,,500,750.001,19.25,19.25,
royal_mail_international_economy_small_parcel,intl_generic,International,,,,0,100.001,14.70,14.70,
royal_mail_international_economy_small_parcel,intl_generic,International,,,,100,250.001,15.50,15.50,
royal_mail_international_economy_small_parcel,intl_generic,International,,,,250,500.001,21.65,21.65,
royal_mail_international_economy_small_parcel,intl_generic,International,,,,500,750.001,25.50,25.50,
royal_mail_international_economy_small_parcel,intl_generic,International,,,,750,1000.001,28.90,28.90,
royal_mail_international_economy_small_parcel,intl_generic,International,,,,1000,1250.001,32.35,32.35,
royal_mail_international_economy_small_parcel,intl_generic,International,,,,1250,1500.001,35.10,35.10,
royal_mail_international_economy_small_parcel,intl_generic,International,,,,1500,2000.001,35.30,35.30,
royal_mail_international_signed_letter,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,0,100.001,8.50,8.50,
royal_mail_international_signed_letter,europe_zone_2,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,,,0,100.001,8.50,8.50,
royal_mail_international_signed_letter,europe_zone_3,Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:NO:SJ:BY:RU:BA:SM:FO:RS:GE:CH:GI:TJ:GL:TR:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,0,100.001,8.50,8.50,
royal_mail_international_signed_letter,world_zone_1,World Zone 1,,,,0,100.001,8.50,8.50,
royal_mail_international_signed_letter,world_zone_2,World Zone 2,AU:PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:NZ:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,0,100.001,8.50,8.50,
royal_mail_international_signed_letter,world_zone_3,World Zone 3,US,,,0,100.001,8.50,8.50,
royal_mail_international_signed_large_letter,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,0,100.001,9.95,9.95,
royal_mail_international_signed_large_letter,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,100,250.001,10.40,10.40,
royal_mail_international_signed_large_letter,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,250,500.001,11.20,11.20,
royal_mail_international_signed_large_letter,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,500,750.001,11.70,11.70,
royal_mail_international_signed_large_letter,europe_zone_2,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,,,0,100.001,9.95,9.95,
royal_mail_international_signed_large_letter,europe_zone_2,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,,,100,250.001,10.40,10.40,
royal_mail_international_signed_large_letter,europe_zone_2,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,,,250,500.001,11.20,11.20,
royal_mail_international_signed_large_letter,europe_zone_2,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,,,500,750.001,11.70,11.70,
royal_mail_international_signed_large_letter,europe_zone_3,Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:NO:SJ:BY:RU:BA:SM:FO:RS:GE:CH:GI:TJ:GL:TR:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,0,100.001,9.95,9.95,
royal_mail_international_signed_large_letter,europe_zone_3,Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:NO:SJ:BY:RU:BA:SM:FO:RS:GE:CH:GI:TJ:GL:TR:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,100,250.001,10.40,10.40,
royal_mail_international_signed_large_letter,europe_zone_3,Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:NO:SJ:BY:RU:BA:SM:FO:RS:GE:CH:GI:TJ:GL:TR:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,250,500.001,11.20,11.20,
royal_mail_international_signed_large_letter,europe_zone_3,Europe Zone 3,AL:MD:AD:ME:AM:MK:AZ:NO:SJ:BY:RU:BA:SM:FO:RS:GE:CH:GI:TJ:GL:TR:IS:TM:KZ:UA:XK:UZ:KG:VA:LI,,,500,750.001,11.70,11.70,
royal_mail_international_signed_large_letter,world_zone_1,World Zone 1,,,,0,100.001,11.00,11.00,
royal_mail_international_signed_large_letter,world_zone_1,World Zone 1,,,,100,250.001,11.85,11.85,
royal_mail_international_signed_large_letter,world_zone_1,World Zone 1,,,,250,500.001,13.85,13.85,
royal_mail_international_signed_large_letter,world_zone_1,World Zone 1,,,,500,750.001,15.95,15.95,
royal_mail_international_signed_large_letter,world_zone_2,World Zone 2,AU:PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:NZ:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,0,100.001,11.15,11.15,
royal_mail_international_signed_large_letter,world_zone_2,World Zone 2,AU:PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:NZ:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,100,250.001,13.05,13.05,
royal_mail_international_signed_large_letter,world_zone_2,World Zone 2,AU:PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:NZ:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,250,500.001,15.90,15.90,
royal_mail_international_signed_large_letter,world_zone_2,World Zone 2,AU:PW:IO:CX:CC:CK:FJ:PF:TF:KI:MO:NR:NC:NZ:AQ:NU:NF:BV:PG:LA:PN:SG:SB:TK:TO:TV:AS:WS,,,500,750.001,19.00,19.00,
royal_mail_international_signed_small_parcel,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,0,100.001,10.65,10.65,
royal_mail_international_signed_small_parcel,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,100,250.001,10.65,10.65,
royal_mail_international_signed_small_parcel,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,250,500.001,11.90,11.90,
royal_mail_international_signed_small_parcel,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,500,750.001,13.00,13.00,
royal_mail_international_signed_small_parcel,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,750,1000.001,14.00,14.00,
royal_mail_international_signed_small_parcel,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,1000,1250.001,14.60,14.60,
royal_mail_international_signed_small_parcel,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,1250,1500.001,14.70,14.70,
royal_mail_international_signed_small_parcel,europe_zone_1,Europe Zone 1,IE:FR:DE:DK:MC,,,1500,2000.001,14.85,14.85,
royal_mail_international_signed_small_parcel,europe_zone_2,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,,,0,100.001,10.20,10.20,
royal_mail_international_signed_small_parcel,europe_zone_2,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,,,100,250.001,10.20,10.20,
royal_mail_international_signed_small_parcel,europe_zone_2,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,,,250,500.001,11.80,11.80,
royal_mail_international_signed_small_parcel,europe_zone_2,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,,,500,750.001,12.85,12.85,
royal_mail_international_signed_small_parcel,europe_zone_2,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,,,750,1000.001,13.80,13.80,
royal_mail_international_signed_small_parcel,europe_zone_2,Europe Zone 2,AT:LV:PT:LT:ES:LU:BE:BG:MT:NL:HR:PL:CY:RO:CZ:SK:EE:SI:FI:GR:HU:SE:IT,,,1000,1250.001,14.10,14.10,
